what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1496443221124
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1496443247329
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1496443251219
started,bundle,org.eclipse.jst.ws.jaxws.dom.integration,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.dom.integration",1496443251282
started,bundle,org.eclipse.jst.ws.jaxws.dom.ui,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.dom.ui",1496443251297
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1496443292690
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1496443292924
started,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1496443293112
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1496443294830
started,bundle,org.eclipse.pde.launching,3.6.0.v20100601,"org.eclipse.pde.launching",1496443344253
started,bundle,org.eclipse.ui.views.log,1.0.100.v20110210_r362,"org.eclipse.ui.views.log",1496443344284
started,bundle,org.eclipse.pde.ui,3.6.1.v20110210_r362,"org.eclipse.pde.ui",1496443344284
started,bundle,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare",1496443385660
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1496443395613
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1496443395863
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1496443396113
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1496443396332
started,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1496443396535
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1496443399145
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1496443935801
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1496443937770
started,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1496443937910
started,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.1.v201008232129,"org.eclipse.jst.ws.jaxws.ui",1496443937957
started,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1496443938004
started,bundle,org.eclipse.pde.api.tools,1.0.202.v20100820_r361,"org.eclipse.pde.api.tools",1496443938129
started,bundle,org.eclipse.pde.api.tools.ui,1.0.201.v20100820_r361,"org.eclipse.pde.api.tools.ui",1496443938129
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1496443955051
started,bundle,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui",1496443956395
started,bundle,org.eclipse.wst.server.core,1.1.206.v20110110,"org.eclipse.wst.server.core",1496443957051
started,bundle,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.ui",1496443957082
started,bundle,org.eclipse.jdt.debug,3.6.1.v20100715_r361,"org.eclipse.jdt.debug",1496443957223
started,bundle,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui",1496443957364
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1496443958317
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1496443963254
opened,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1496443964149
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1496443964228
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1496444040315
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1496444107175
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1496444108628
started,bundle,org.eclipse.jst.server.core,1.2.101.v20100421,"org.eclipse.jst.server.core",1496444109112
started,bundle,org.eclipse.jst.jee,1.0.302.v201101122300,"org.eclipse.jst.jee",1496444109128
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1496444109190
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1496444110409
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1496444111257
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1496444128791
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1496444130149
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1496444138024
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1496444274258
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1496444275227
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1496444276508
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1496444277711
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1496444415546
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1496444523577
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1496444543655
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1496444544530
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1496444546139
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1496444547504
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1496444648859
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1496444658812
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1496444660203
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1496444661531
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1496444662812
started,bundle,org.eclipse.wst.xsl.debug.ui,1.0.101.v201102111830,"org.eclipse.wst.xsl.debug.ui",1496444669548
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1496444670158
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1496444671204
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1496444680875
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1496444713891
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1496444714922
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1496444716156
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1496444717378
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1496444752817
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1496444832333
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1496444833739
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1496444835020
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1496444836730
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1496444846493
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1496444999131
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1496445002021
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1496445003146
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1496445010451
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1496445026224
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1496445035833
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1496445060537
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1496445061755
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1496445063021
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1496445064310
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1496445108647
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1496445114207
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1496445142538
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1496445149273
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1496445162570
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1496445163960
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1496445164976
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1496445166195
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1496445186344
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1496445356250
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1496445448315
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1496445468906
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1496445487750
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1496445488875
closed,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1496445489078
